516	188	{'rel_type': 'colocalization'}
516	152	{'rel_type': 'colocalization'}
8	8	{'rel_type': 'direct_interaction'}
81	73	{'rel_type': 'direct_interaction'}
112	208	{'rel_type': 'physical_association'}
27	175	{'rel_type': 'colocalization'}
27	479	{'rel_type': 'colocalization'}
27	65	{'rel_type': 'colocalization'}
265	473	{'rel_type': 'physical_association'}
326	265	{'rel_type': 'colocalization'}
14	3	{'rel_type': 'physical_association'}
116	211	{'rel_type': 'physical_association'}
316	438	{'rel_type': 'physical_association'}
316	76	{'rel_type': 'colocalization'}
316	93	{'rel_type': 'direct_interaction'}
408	429	{'rel_type': 'physical_association'}
66	517	{'rel_type': 'direct_interaction'}
98	98	{'rel_type': 'direct_interaction'}
618	141	{'rel_type': 'direct_interaction'}
348	506	{'rel_type': 'direct_interaction'}
263	366	{'rel_type': 'colocalization'}
263	560	{'rel_type': 'physical_association'}
263	423	{'rel_type': 'colocalization'}
395	62	{'rel_type': 'physical_association'}
268	428	{'rel_type': 'physical_association'}
502	139	{'rel_type': 'direct_interaction'}
60	75	{'rel_type': 'physical_association'}
60	120	{'rel_type': 'physical_association'}
60	575	{'rel_type': 'direct_interaction'}
60	128	{'rel_type': 'physical_association'}
591	121	{'rel_type': 'physical_association'}
123	402	{'rel_type': 'physical_association'}
494	596	{'rel_type': 'physical_association'}
596	187	{'rel_type': 'direct_interaction'}
222	255	{'rel_type': 'direct_interaction'}
222	601	{'rel_type': 'physical_association'}
222	416	{'rel_type': 'physical_association'}
48	50	{'rel_type': 'direct_interaction'}
48	230	{'rel_type': 'direct_interaction'}
48	232	{'rel_type': 'physical_association'}
368	48	{'rel_type': 'physical_association'}
48	393	{'rel_type': 'physical_association'}
568	193	{'rel_type': 'physical_association'}
220	446	{'rel_type': 'colocalization'}
44	20	{'rel_type': 'physical_association'}
77	507	{'rel_type': 'physical_association'}
77	253	{'rel_type': 'direct_interaction'}
77	18	{'rel_type': 'direct_interaction'}
77	612	{'rel_type': 'direct_interaction'}
304	29	{'rel_type': 'physical_association'}
388	530	{'rel_type': 'direct_interaction'}
610	559	{'rel_type': 'physical_association'}
310	341	{'rel_type': 'physical_association'}
310	321	{'rel_type': 'physical_association'}
292	291	{'rel_type': 'direct_interaction'}
114	147	{'rel_type': 'physical_association'}
114	168	{'rel_type': 'physical_association'}
363	132	{'rel_type': 'direct_interaction'}
550	368	{'rel_type': 'physical_association'}
534	353	{'rel_type': 'physical_association'}
298	606	{'rel_type': 'physical_association'}
298	356	{'rel_type': 'colocalization'}
298	248	{'rel_type': 'physical_association'}
298	389	{'rel_type': 'physical_association'}
296	563	{'rel_type': 'physical_association'}
181	605	{'rel_type': 'physical_association'}
181	110	{'rel_type': 'direct_interaction'}
181	243	{'rel_type': 'direct_interaction'}
181	364	{'rel_type': 'physical_association'}
181	504	{'rel_type': 'physical_association'}
480	101	{'rel_type': 'physical_association'}
480	242	{'rel_type': 'direct_interaction'}
480	447	{'rel_type': 'physical_association'}
480	302	{'rel_type': 'physical_association'}
480	96	{'rel_type': 'physical_association'}
480	294	{'rel_type': 'physical_association'}
480	523	{'rel_type': 'physical_association'}
480	184	{'rel_type': 'physical_association'}
480	362	{'rel_type': 'direct_interaction'}
480	593	{'rel_type': 'physical_association'}
79	386	{'rel_type': 'colocalization'}
480	79	{'rel_type': 'physical_association'}
79	346	{'rel_type': 'direct_interaction'}
508	415	{'rel_type': 'physical_association'}
508	369	{'rel_type': 'colocalization'}
198	266	{'rel_type': 'direct_interaction'}
192	24	{'rel_type': 'physical_association'}
192	451	{'rel_type': 'physical_association'}
462	254	{'rel_type': 'physical_association'}
462	421	{'rel_type': 'physical_association'}
462	398	{'rel_type': 'physical_association'}
462	448	{'rel_type': 'physical_association'}
495	509	{'rel_type': 'physical_association'}
181	162	{'rel_type': 'direct_interaction'}
162	21	{'rel_type': 'direct_interaction'}
329	594	{'rel_type': 'direct_interaction'}
85	614	{'rel_type': 'physical_association'}
85	169	{'rel_type': 'physical_association'}
454	174	{'rel_type': 'physical_association'}
148	572	{'rel_type': 'direct_interaction'}
1	377	{'rel_type': 'physical_association'}
501	419	{'rel_type': 'colocalization'}
354	354	{'rel_type': 'association'}
417	72	{'rel_type': 'physical_association'}
417	208	{'rel_type': 'physical_association'}
417	138	{'rel_type': 'physical_association'}
417	11	{'rel_type': 'physical_association'}
599	143	{'rel_type': 'direct_interaction'}
599	577	{'rel_type': 'physical_association'}
456	275	{'rel_type': 'physical_association'}
456	84	{'rel_type': 'physical_association'}
456	515	{'rel_type': 'physical_association'}
456	356	{'rel_type': 'colocalization'}
456	510	{'rel_type': 'physical_association'}
456	412	{'rel_type': 'physical_association'}
456	43	{'rel_type': 'physical_association'}
456	246	{'rel_type': 'physical_association'}
453	481	{'rel_type': 'physical_association'}
460	150	{'rel_type': 'physical_association'}
111	482	{'rel_type': 'colocalization'}
71	551	{'rel_type': 'association'}
300	564	{'rel_type': 'colocalization'}
257	35	{'rel_type': 'direct_interaction'}
4	509	{'rel_type': 'physical_association'}
4	226	{'rel_type': 'physical_association'}
466	303	{'rel_type': 'direct_interaction'}
407	467	{'rel_type': 'physical_association'}
142	380	{'rel_type': 'direct_interaction'}
142	561	{'rel_type': 'physical_association'}
142	434	{'rel_type': 'direct_interaction'}
142	115	{'rel_type': 'direct_interaction'}
142	124	{'rel_type': 'physical_association'}
216	522	{'rel_type': 'physical_association'}
58	535	{'rel_type': 'direct_interaction'}
33	490	{'rel_type': 'direct_interaction'}
259	359	{'rel_type': 'physical_association'}
259	190	{'rel_type': 'physical_association'}
360	337	{'rel_type': 'colocalization'}
360	225	{'rel_type': 'physical_association'}
360	619	{'rel_type': 'physical_association'}
360	258	{'rel_type': 'physical_association'}
360	208	{'rel_type': 'physical_association'}
360	413	{'rel_type': 'physical_association'}
360	100	{'rel_type': 'synthetic_genetic_interaction_defined_by_inequality'}
17	368	{'rel_type': 'physical_association'}
382	145	{'rel_type': 'direct_interaction'}
382	163	{'rel_type': 'direct_interaction'}
